Id,SalePrice
603,119605.473121851
604,140551.629935509
605,125064.307407651
606,153954.063928293
607,110826.82463878
608,144077.93781967
609,80750.8508692947
610,105412.217509908
611,90404.962944601
612,136285.625535358
613,140908.76715623
614,192622.226105853
615,149761.821002601
616,125136.248848837
617,141815.796209157
618,127866.758125637
619,132917.578403504
620,121507.656202672
621,126110.616360908
622,108304.008699358
623,132589.546009415
624,113003.223525475
625,125826.979726532
626,103640.952279119
627,118403.936282563
628,90706.2780208207
629,90800.7043103118
630,131020.951301759
631,112031.040361395
632,112680.485364584
633,121359.652177361
634,127760.223302775
635,151278.105458105
636,77337.8643669119
637,97071.9651792808
638,139720.626641257
639,61538.1371006701
640,68589.2873233611
641,129423.631722561
642,138134.442759828
643,103351.950489315
644,143881.720689809
645,117416.752097431
646,79506.4915261291
647,205502.468897179
648,116302.735423091
649,104296.153745301
650,122285.019728497
651,128756.863988006
652,129564.540801966
653,108565.538563268
654,104039.84815861
655,141337.828965446
656,113205.795480266
657,129825.398104982
658,131633.520382994
659,109513.393165901
660,113128.305000894
661,80830.1340486433
662,99448.3127467991
663,83051.0521123904
664,178130.392688685
665,132378.419339342
666,144802.500674489
667,130223.816483204
668,134896.324773308
669,116330.911470427
670,139940.927361305
671,143118.218548906
672,117068.010721512
673,124270.10574418
674,121359.420700508
675,102305.789229032
676,82463.9341084034
677,111066.903188156
678,134705.160606108
679,156546.967632757
680,140352.183883677
681,151039.957417063
682,135755.58900578
683,131896.404811323
684,147765.273258701
685,139292.621732707
686,159504.943514764
687,129985.957790869
688,126732.37338371
689,144598.401581303
690,234799.010205421
691,128230.424112689
692,143929.205694055
693,155792.162180206
694,108758.081066445
695,141886.818681398
696,243814.525498801
697,251857.239352316
698,259381.655510676
699,202163.871024605
700,198841.771627821
701,258406.888468181
702,378715.964934083
703,363413.360125972
704,263776.577845992
705,166472.846540532
706,137039.72826917
707,219032.695534002
708,178948.194670832
709,202552.928588716
710,215784.393106274
711,137288.6613881
712,136509.492825525
713,135021.557482521
714,221824.564488062
715,312356.048528956
716,316558.656406695
717,246354.700553606
718,231221.390058794
719,145010.06856111
720,174199.077007023
721,194024.526711387
722,206972.284021618
723,193640.215563141
724,126237.564440154
725,134660.718770028
726,149477.156100277
727,162068.721052871
728,153071.116093275
729,168018.378904653
730,78532.9277269533
731,80288.1902689249
732,94809.256520478
733,110256.704831957
734,103655.779439814
735,118021.869014824
736,92987.1652391692
737,104762.193165837
738,154371.900851647
739,171087.997887729
740,136622.280947055
741,139623.921402067
742,202412.156249393
743,158528.616332805
744,154122.856006113
745,118929.952233512
746,127824.206682587
747,203418.049711904
748,228864.972454724
749,194613.095635782
750,128098.173478503
751,114727.076258756
752,106402.941770267
753,108550.009106131
754,119597.374736902
755,98594.3418796637
756,147727.511283496
757,65573.7009196891
758,57940.2049008502
759,53588.4609770045
760,64466.1884321234
761,262752.716955675
762,235050.385983726
763,247363.727466456
764,217304.120818258
765,126362.350608588
766,168993.991797344
767,194953.037376993
768,270212.982508192
769,258738.55885797
770,133457.533328591
771,216943.618278582
772,178878.920427041
773,185648.476305793
774,266312.825362958
775,184950.447779934
776,282640.132411071
777,330808.557518521
778,202690.126072645
779,114016.459017774
780,150755.738498634
781,151419.701531731
782,133406.505420154
783,116037.727007332
784,97581.0748958356
785,109500.965384492
786,145885.886880875
787,104839.751995154
788,124490.144088131
789,125405.052546348
790,133337.057390634
791,127994.131265236
792,174903.560430347
793,146658.279324723
794,171156.376922314
795,175207.570750842
796,183530.221365211
797,178615.37769062
798,180172.406138766
799,162943.419396123
800,167521.902283642
801,210223.418912127
802,224697.658432088
803,353153.551889473
804,360524.041365459
805,165420.736609551
806,271830.466769321
807,339847.648411478
808,375809.980018154
809,143152.208376047
810,213770.939785653
811,245561.402984358
812,229833.487191357
813,170698.48195699
814,169972.838122242
815,173770.490950537
816,199273.080915416
817,172251.044455385
818,142167.061327166
819,130801.219764468
820,114478.976894734
821,156762.848743433
822,184088.887390225
823,111586.074362681
824,111311.00487595
825,151066.463816869
826,122245.491587183
827,369955.697127572
828,268715.551639518
829,354233.278054379
830,406041.140230019
831,335041.450214145
832,412611.229508181
833,397873.271869243
834,362273.520378267
835,394577.876936698
836,260383.192468017
837,323362.69977879
838,323212.24356834
839,340749.530588531
840,333430.792611635
841,302228.596475847
842,241660.031853882
843,234353.603027349
844,231116.671123159
845,168606.992086418
846,166753.456168963
847,174284.8212544
848,225837.55929589
849,265977.78710361
850,217521.622584838
851,197518.208704827
852,169716.58977353
853,178194.958534166
854,188361.199003248
855,170374.833659509
856,184488.900010563
857,170878.787541046
858,160289.81299532
859,188941.777902398
860,183876.404775096
861,256081.439189823
862,180817.392687595
863,194644.464304094
864,202937.315767288
865,216475.507970295
866,198488.991566737
867,208804.779233146
868,227682.647357546
869,169531.851630664
870,163752.86038476
871,325696.913791735
872,370202.399268486
873,326599.551721015
874,247350.753010423
875,307504.310158488
876,309583.482280148
877,184866.860920546
878,281687.811465533
879,247761.075026244
880,361668.723958642
881,204679.228205518
882,237386.709683604
883,228455.440259871
884,217008.178970293
885,218177.931793358
886,213111.424290747
887,186654.529913171
888,239250.846238798
889,162458.065284801
890,308400.349115941
891,247266.081913619
892,254144.329255097
893,232772.127666271
894,129593.210665712
895,161634.829871543
896,154588.615609175
897,193433.125904552
898,189456.920976383
899,141387.980191444
900,119533.405369665
901,140272.966321713
902,287400.908801895
903,147272.170094936
904,166760.294575183
905,223283.957503971
906,203082.133134317
907,211451.356987797
908,198041.813828924
909,210657.918701472
910,145128.772798092
911,157275.579088899
912,181691.710622226
913,254112.095840233
914,283472.911174699
915,252476.972095935
916,264551.253724419
917,326136.723250681
918,146130.819429371
919,174749.836591882
920,139501.337922514
921,163694.932360544
922,208718.572570604
923,207054.807442877
924,237024.53495468
925,162263.276392612
926,146817.952361924
927,134066.661982638
928,104467.673711318
929,139737.683544933
930,146905.069060174
931,143083.418054247
932,115564.392754375
933,183308.593530927
934,157286.978790203
935,188715.054987946
936,151189.116436553
937,211467.49013778
938,130803.340407856
939,71572.429996318
940,64505.3635372554
941,107473.061226534
942,137467.758900984
943,139640.966500184
944,143072.365550442
945,164845.762039105
946,139155.066680078
947,126252.61414675
948,148303.441365325
949,133591.62224689
950,161280.831970016
951,124254.462859443
952,161335.443885049
953,135043.449739795
954,132984.651908358
955,139640.966500184
956,138560.738939944
957,132082.953190952
958,120022.423638956
959,124747.566068148
960,128332.333002191
961,140340.806990533
962,126462.654285687
963,121210.325669868
964,142726.758128395
965,196527.432246045
966,116024.337538291
967,136723.165820537
968,172356.539596439
969,114299.958188485
970,128333.189722476
971,125858.54339871
972,139577.723671069
973,142186.179678588
974,135624.113658101
975,140949.087531591
976,109663.577860226
977,116919.170043755
978,136566.39620486
979,115014.426385595
980,125852.182021735
981,99598.5614211746
982,97709.9570736687
983,115729.166460339
984,123747.729686935
985,74778.1818292405
986,122406.599246811
987,204658.147877255
988,131168.477973118
989,113250.60874918
990,137587.505713198
991,128397.460046379
992,197717.2265616
993,91281.0151316622
994,106589.717491809
995,106076.896724597
996,121227.781942082
997,113470.17978626
998,130719.66346331
999,116874.019739587
1000,136565.875242581
1001,106869.120064662
1002,117626.113981414
1003,128551.594981975
1004,147478.355380669
1005,147001.630056423
1006,122463.696944387
1007,148604.718813985
1008,88932.5008458054
1009,95779.4910308866
1010,173974.613797512
1011,204902.461481387
1012,166598.792291248
1013,110147.087969212
1014,88621.6099934905
1015,217218.548248408
1016,95115.3628100991
1017,131443.846037451
1018,154334.805498699
1019,120941.170374103
1020,144628.053279214
1021,137021.432579367
1022,130573.886828082
1023,120829.919012832
1024,123702.419845608
1025,125523.748442504
1026,144402.439639949
1027,168760.784221566
1028,156730.559711457
1029,153175.381983005
1030,141789.831155454
1031,79330.1684705832
1032,174880.876831161
1033,143969.429237931
1034,151227.763258203
1035,85330.2252674028
1036,183949.544086245
1037,150180.596887673
1038,117357.642441242
1039,92997.0092873609
1040,132536.195605891
1041,141108.196693849
1042,141359.53201655
1043,92867.6122652919
1044,181838.360991823
1045,227701.756131485
1046,264151.665550794
1047,253850.744248126
1048,266985.696204593
1049,214386.284316212
1050,236453.781066009
1051,184602.594387432
1052,211757.895464767
1053,217694.285930598
1054,238454.270578489
1055,142993.930956112
1056,155463.858611049
1057,127884.685179138
1058,139292.621732707
1059,232851.169435382
1060,223387.4708794
1061,202960.15442535
1062,224621.812809401
1063,131945.470930686
1064,143172.278448934
1065,137223.081314516
1066,136944.617351316
1067,125488.917744781
1068,130641.64650165
1069,138317.677532956
1070,112183.072862683
1071,265553.503818458
1072,217790.638474251
1073,202217.283525539
1074,262183.262078849
1075,301061.512243595
1076,247777.615481263
1077,258709.196884748
1078,188279.841383657
1079,193567.099791343
1080,164308.509176263
1081,193612.886235095
1082,155310.334160022
1083,131097.319386122
1084,116909.915597678
1085,144809.543710121
1086,142562.696841104
1087,153058.416277858
1088,138946.47103094
1089,148008.138413173
1090,233952.098014759
1091,132937.9884969
1092,118836.869713577
1093,80288.1902689249
1094,106532.400711829
1095,122867.75968901
1096,113898.759239489
1097,117566.114081891
1098,160067.243019699
1099,120198.253403995
1100,131219.150408007
1101,138063.060176564
1102,117819.218401549
1103,135198.728994488
1104,200412.59112563
1105,147687.364546829
1106,120885.013107849
1107,130188.05408055
1108,189649.98675247
1109,200208.950827292
1110,126952.776039289
1111,150242.625829584
1112,176146.124524405
1113,230550.029011656
1114,219969.881061662
1115,132169.645599249
1116,115915.729724739
1117,133866.332205587
1118,91966.7725878259
1119,78812.7113228186
1120,99951.1053264812
1121,87184.9284076013
1122,89034.5901521538
1123,258928.628655712
1124,160868.072662597
1125,196219.36128464
1126,247653.588979174
1127,206152.395438189
1128,147887.925316351
1129,146649.607939432
1130,211152.712878411
1131,171714.055543518
1132,197069.647126511
1133,245469.384912523
1134,185761.290869742
1135,210902.555939998
1136,306740.731165709
1137,172371.826959524
1138,276776.348542431
1139,330874.500367032
1140,127029.316958552
1141,135095.619125481
1142,88905.44942383
1143,98172.1232069515
1144,89936.9808720809
1145,87400.2952090534
1146,155212.608074784
1147,190473.621883617
1148,182795.349489793
1149,151921.620499384
1150,117860.350114082
1151,120294.237804961
1152,143257.505188682
1153,133214.657483816
1154,128223.575998674
1155,159043.785078757
1156,146914.876425676
1157,182974.123240906
1158,206182.281290408
1159,203395.935424403
1160,165077.180415436
1161,177433.724394969
1162,172099.816044602
1163,253180.793231361
1164,273997.741367142
1165,266193.99080932
1166,162567.174766804
1167,180504.337147114
1168,420351.416095427
1169,441103.011439679
1170,363332.962705942
1171,408153.155914424
1172,391446.011641537
1173,296423.651854223
1174,396161.883098652
1175,152410.812742425
1176,196679.116864257
1177,205581.857496632
1178,248823.317132434
1179,175524.831006019
1180,152805.078302073
1181,111019.142364429
1182,177263.575798861
1183,112231.441442021
1184,134297.002023126
1185,108686.848253993
1186,106206.262836512
1187,110540.448399613
1188,153558.298239753
1189,134533.76788351
1190,141536.785902344
1191,139954.140428212
1192,378360.376921439
1193,261894.376961618
1194,220517.880059289
1195,408160.162405002
1196,345769.487259906
1197,321205.689649347
1198,293025.246851191
1199,305644.530544566
1200,329434.643801409
1201,344435.580246104
1202,372020.484749873
1203,303423.932264391
1204,266376.073059398
1205,292903.43127846
1206,268021.450609802
1207,175308.523339389
1208,195999.045546604
1209,168414.145921014
1210,290335.371942452
1211,189710.767222481
1212,194455.586313172
1213,194908.235165103
1214,196627.917253686
1215,184294.76084851
1216,200687.814987234
1217,178885.23248628
1218,238326.046577371
1219,280308.512508831
1220,278589.299350024
1221,386489.451638147
1222,318338.480782767
1223,483597.933469254
1224,323831.474009778
1225,316858.277767396
1226,257051.111298947
1227,311359.719818998
1228,229842.254848484
1229,211621.421923201
1230,414849.195774952
1231,169002.856169899
1232,134846.675740228
1233,198173.687820861
1234,145680.53863083
1235,197699.314287547
1236,189687.972263834
1237,160236.930350576
1238,196928.36599993
1239,166649.801202226
1240,165189.309224215
1241,147719.621940493
1242,124838.015665418
1243,117448.558240109
1244,135992.98091512
1245,122438.706127281
1246,118454.98701025
1247,132618.505809003
1248,132437.01084134
1249,107294.96970137
1250,126795.358321139
1251,269246.550503592
1252,370136.031165197
1253,180753.945218369
1254,153277.233856104
1255,155417.459266713
1256,149928.8764793
1257,178153.327875171
1258,227920.318154445
1259,154471.160020205
1260,186524.45098423
1261,144357.001219321
1262,160313.967521662
1263,150039.30098193
1264,131058.442345592
1265,138232.489289988
1266,138586.641343955
1267,162511.216009446
1268,160497.385398974
1269,159571.128015995
1270,138621.537949899
1271,123601.0048536
1272,122491.379643068
1273,155119.973186088
1274,150773.567383658
1275,145729.03422771
1276,142654.49893771
1277,123672.458389898
1278,139640.966500184
1279,176032.434038515
1280,135135.307112181
1281,141929.043170727
1282,159554.541275539
1283,142229.035818447
1284,156684.828300453
1285,140192.189078491
1286,135443.026255508
1287,138071.355519096
1288,118603.973018027
1289,133921.750646549
1290,133123.343905451
1291,134343.37374013
1292,178293.891596457
1293,141684.532122844
1294,225609.160471768
1295,126257.310022414
1296,94045.8721019216
1297,83306.0062573436
1298,91123.9321613407
1299,157083.408594815
1300,128246.812155908
1301,149967.630224792
1302,151051.337312403
1303,172052.553634512
1304,173207.455119029
1305,238228.787855874
1306,126556.640596478
1307,86072.7582521568
1308,125423.710993156
1309,139622.323530792
1310,163571.961838382
1311,118224.868186874
1312,126645.26157226
1313,142274.754226278
1314,127585.742112337
1315,110474.369478924
1316,142972.522375766
1317,154467.771786338
1318,113532.311942154
1319,118912.713431023
1320,95510.4977947164
1321,99691.7858409611
1322,101271.086664316
1323,112257.988814097
1324,128140.938327355
1325,132006.136841743
1326,79452.522983085
1327,117994.40869745
1328,85060.2335515974
1329,170261.133475574
1330,95856.5244735598
1331,124326.886995826
1332,65821.1247837747
1333,142108.501954455
1334,95439.0213659501
1335,118071.403773631
1336,105393.721635168
1337,175603.021637157
1338,111698.081988632
1339,109122.959015893
1340,78065.7746127303
1341,115925.2371401
1342,136089.76703907
1343,159491.557804954
1344,140865.234105844
1345,90745.3002579033
1346,101685.199375643
1347,161375.145274162
1348,150301.526885485
1349,132990.61281698
1350,133115.599737381
1351,150040.731884568
1352,150870.656766913
1353,156806.658849295
1354,155570.941245319
1355,99206.6642166576
1356,224337.29874586
1357,145067.056608725
1358,133761.304444292
1359,162556.012479343
1360,133084.500649523
1361,110298.772831794
1362,184904.946448972
1363,273530.403414932
1364,176444.722215994
1365,144798.495963862
1366,131848.488606257
1367,132551.490564001
1368,222942.023192759
1369,169777.134454848
1370,212849.203105776
1371,186641.001750981
1372,226825.924448339
1373,286763.813629603
1374,214274.27189391
1375,225814.299838901
1376,197568.509630667
1377,155336.849264172
1378,140958.900568092
1379,185216.448733144
1380,183354.226616924
1381,217003.212081205
1382,244437.778396831
1383,134032.400715733
1384,141799.973188706
1385,119746.883956123
1386,213638.873609112
1387,179810.559190456
1388,229683.392957983
1389,197697.805959604
1390,301169.199843076
1391,231282.479634161
1392,241659.570922483
1393,237041.715009813
1394,144137.033820374
1395,207849.342632457
1396,197982.140423946
1397,190604.091789339
1398,190867.302044619
1399,113060.140005264
1400,129788.507341079
1401,132780.493703629
1402,207590.032535015
1403,128931.471222147
1404,250937.550967004
1405,130177.252786374
1406,156079.475497283
1407,96287.2399035353
1408,128820.240803511
1409,103817.632135509
1410,125060.252239963
1411,92954.093323203
1412,59992.200129158
1413,99951.7725809985
1414,125678.628593466
1415,104408.012928078
1416,169816.645835052
1417,130978.474416934
1418,161855.4118007
1419,130772.532085805
1420,104959.601197208
1421,151535.993022352
1422,143987.966052769
1423,192806.381302632
1424,210596.853953667
1425,159441.675509501
1426,184001.127416739
1427,93861.381407562
1428,136517.95521362
1429,68106.0922785873
1430,89045.0348122669
1431,134495.924013067
1432,51271.3941517364
1433,63896.3975525231
1434,54378.514499469
1435,269901.350022878
1436,259067.44306179
1437,191306.124802059
1438,146648.209376918
1439,232927.12809758
1440,153569.282049469
1441,200952.684436935
1442,171935.766154025
1443,334150.533152486
1444,369071.182508624
1445,80597.4369169955
1446,202289.229514085
1447,117203.850652765
1448,130562.929007294
1449,145080.200233689
1450,89258.2713801176
1451,88905.44942383
1452,149848.540848643
1453,86652.8382313385
1454,82237.7481634892
1455,81882.6845745663
1456,86122.0241454347
1457,170936.649436115
1458,123974.52795515
1459,220322.174680756
