Id,SalePrice
1977,340620.0332
1978,307732.2312
1979,338545.5596
1980,215673.3378
1981,313663.0723
1982,242923.2812
1983,226526.3692
1984,170483.662
1985,228068.5221
1986,212663.1583
1987,180201.83
1988,191333.3349
1989,198689.0431
1990,218562.8518
1991,230981.9209
1992,205938.1311
1993,181513.3804
1994,213281.9362
1995,181976.1732
1996,284797.5659
1997,341201.5019
1998,284059.9277
1999,337637.2945
2000,318260.5458
2001,313868.9912
2002,236759.2372
2003,251532.8492
2004,308328.6524
2005,228002.9181
2006,225256.2788
2007,258772.8012
2008,231324.1061
2009,194587.9285
2010,209141.7037
2011,148823.9341
2012,184063.7658
2013,175146.5223
2014,187307.5639
2015,215989.5378
2016,187695.4247
2017,197386.6796
2018,129994.8877
2019,133095.3794
2020,111599.897
2021,111865.2269
2022,191254.3799
2023,129547.188
2024,295136.2047
2025,366534.291
2026,178290.1423
2027,169831.4887
2028,152536.0897
2029,153527.0169
2030,262964.3095
2031,236878.1009
2032,251282.0112
2033,249038.4165
2034,169272.1464
2035,209837.7739
2036,206681.7665
2037,212952.3834
2038,312879.9516
2039,231592.2799
2040,317527.7743
2041,264191.5222
2042,199654.2894
2043,182714.3111
2044,183149.3421
2045,231256.8584
2046,144357.7824
2047,145630.3652
2048,140347.1648
2049,146088.6649
2050,178584.4315
2051,109796.8661
2052,124149.6607
2053,148033.2247
2054,102633.388
2055,144084.1491
2056,153226.3939
2057,122292.5691
2058,214689.3384
2059,152743.9577
2060,154795.6418
2061,157420.0881
2062,129667.8277
2063,130378.6392
2064,132958.7145
2065,128290.9529
2066,160478.7326
2067,111972.1449
2068,137754.2049
2069,75690.48867
2070,107125.2089
2071,91076.32674
2072,156207.7166
2073,137858.9582
2074,182392.2385
2075,148642.1294
2076,120006.9434
2077,143129.8083
2078,124611.851
2079,132686.6202
2080,107401.4726
2081,132478.1256
2082,98145.80805
2083,137376.2709
2084,105207.6042
2085,118538.9915
2086,107754.1015
2087,113780.5356
2088,99529.36904
2089,86508.76092
2090,129457.4857
2091,112299.6521
2092,118802.5983
2093,111720.9259
2094,110404.6559
2095,164516.1216
2096,86969.46381
2097,102923.2801
2098,147966.5529
2099,65588.71055
2100,75333.60409
2101,128494.3093
2102,136420.7471
2103,105990.4564
2104,148414.046
2105,120805.3309
2106,78733.47338
2107,193458.2505
2108,108157.3445
2109,97834.75624
2110,114897.9289
2111,142202.9299
2112,132835.1194
2113,122672.6743
2114,126885.851
2115,153498.1732
2116,118178.4926
2117,131499.3981
2118,144001.6568
2119,122472.2879
2120,122506.1044
2121,76301.67772
2122,123215.6637
2123,85597.9611
2124,165689.0575
2125,126206.1299
2126,181542.8035
2127,139256.9722
2128,131212.1238
2129,97114.63665
2130,137542.9379
2131,149818.2281
2132,122639.1692
2133,115150.5973
2134,131500.3407
2135,98879.54692
2136,88306.59828
2137,103159.7577
2138,138415.2945
2139,164013.4622
2140,146443.586
2141,172807.7661
2142,138456.918
2143,136348.3928
2144,132928.6502
2145,140002.2381
2146,154971.7251
2147,163137.9693
2148,148434.3119
2149,161822.645
2150,226504.93
2151,125783.2745
2152,124918.0643
2153,153458.9194
2154,95493.8559
2155,140230.9059
2156,231112.2626
2157,220704.7688
2158,252723.3662
2159,219159.3204
2160,198738.7545
2161,234096.8673
2162,310490.7237
2163,343931.7654
2164,261785.1951
2165,184249.9716
2166,144489.2039
2167,206146.9745
2168,177889.1436
2169,194123.81
2170,203241.7406
2171,153654.5859
2172,128954.4928
2173,152587.9011
2174,208334.3239
2175,293586.9294
2176,282420.7403
2177,226840.519
2178,218554.2429
2179,143409.5812
2180,188337.9393
2181,187452.9426
2182,202105.2535
2183,189699.338
2184,125103.9813
2185,145920.2977
2186,141585.0904
2187,162691.7898
2188,146919.5065
2189,197130.3496
2190,71393.6703
2191,72181.49679
2192,91411.04789
2193,113433.1861
2194,103386.4343
2195,107716.4238
2196,94961.16987
2197,96397.97441
2198,144069.495
2199,195081.2091
2200,159750.8991
2201,156675.4167
2202,204932.7096
2203,174295.6019
2204,165210.4298
2205,126836.1622
2206,137792.6948
2207,229864.1283
2208,235342.8134
2209,201514.5937
2210,128433.005
2211,107493.8006
2212,113506.0192
2213,111556.7369
2214,138367.3306
2215,97377.04351
2216,132327.6103
2217,42666.20513
2218,64321.29559
2219,54785.86914
2220,65864.02815
2221,244708.1215
2222,226669.4996
2223,254205.8259
2224,222787.893
2225,118052.0777
2226,153071.7807
2227,188399.5997
2228,282167.1191
2229,254333.6574
2230,140661.2391
2231,216737.294
2232,177522.7774
2233,197113.6392
2234,254714.0949
2235,193014.0997
2236,258006.7197
2237,266383.6008
2238,222717.6105
2239,103253.2551
2240,143237.5272
2241,176311.1656
2242,123099.194
2243,111113.3461
2244,102679.5387
2245,98210.01517
2246,159256.7361
2247,102531.716
2248,122982.0922
2249,135747.5534
2250,142558.8907
2251,136925.8938
2252,167247.1091
2253,168317.3714
2254,187692.7897
2255,171748.4267
2256,182937.3574
2257,169375.0642
2258,169568.7269
2259,169470.834
2260,172570.3539
2261,220654.8187
2262,235436.8907
2263,372253.5616
2264,465762.5444
2265,175556.3818
2266,312791.3884
2267,313304.257
2268,468595.9963
2269,144612.3282
2270,208197.5344
2271,201140.8851
2272,222819.2082
2273,174664.4114
2274,176863.5343
2275,162568.069
2276,189960.6795
2277,174166.789
2278,139766.9217
2279,137331.9407
2280,120198.2585
2281,156004.1143
2282,182743.8236
2283,111757.2799
2284,128863.9803
2285,126072.8684
2286,119670.1547
2287,367086.9752
2288,274607.8352
2289,318395.5186
2290,391780.5546
2291,349296.1051
2292,432665.2413
2293,407425.8784
2294,355537.7554
2295,435063.7198
2296,249317.3258
2297,355742.2769
2298,343825.2167
2299,335492.9428
2300,300117.9321
2301,343245.2401
2302,252583.1555
2303,241359.5974
2304,246670.1687
2305,197363.2215
2306,191125.6857
2307,207771.6895
2308,228552.47
2309,288776.4733
2310,236302.7541
2311,205819.3924
2312,176022.3011
2313,172006.9316
2314,182749.7307
2315,188150.8844
2316,193125.2688
2317,190414.6438
2318,176234.8597
2319,192859.0277
2320,176191.895
2321,246299.254
2322,184654.1394
2323,211308.6843
2324,224629.4962
2325,202653.4251
2326,201367.5887
2327,202795.7245
2328,224365.1241
2329,183250.991
2330,171533.3277
2331,347432.3057
2332,370596.7581
2333,331062.8586
2334,264171.2929
2335,313201.0372
2336,302509.6543
2337,181528.8614
2338,259508.2129
2339,242239.9487
2340,366943.552
2341,198928.3689
2342,243546.0571
2343,235098.0157
2344,217642.58
2345,227563.2635
2346,220679.7623
2347,199495.3574
2348,258432.2227
2349,172066.0395
2350,329539.3761
2351,257463.1995
2352,236244.2464
2353,232134.1423
2354,134576.82
2355,143429.6654
2356,157687.0425
2357,182741.0925
2358,194798.9012
2359,143573.4507
2360,115473.7321
2361,130927.7099
2362,231185.7015
2363,145119.0009
2364,159224.3782
2365,232192.2449
2366,203736.9541
2367,207413.4653
2368,205339.2051
2369,202642.3031
2370,155531.0248
2371,146335.3794
2372,191596.0657
2373,293015.0041
2374,283591.8069
2375,234386.2703
2376,241916.3839
2377,266691.0075
2378,167869.6307
2379,176847.8283
2380,161502.0712
2381,172084.5035
2382,218437.803
2383,187139.897
2384,231015.0613
2385,174522.3488
2386,157895.5006
2387,135562.4067
2388,110576.1088
2389,149674.3696
2390,163316.9237
2391,146334.2954
2392,113629.4625
2393,178207.7349
2394,145893.148
2395,183472.5347
2396,152333.5066
2397,201172.4525
2398,134736.3012
2399,81444.88128
2400,73563.01813
2401,116521.713
2402,145763.0997
2403,140689.6683
2404,160706.3569
2405,170371.3559
2406,133587.9078
2407,121512.5483
2408,157660.9017
2409,125318.5963
2410,176163.0021
2411,124776.3959
2412,157495.5429
2413,127205.166
2414,145272.7854
2415,131620.4122
2416,138675.8851
2417,135687.7921
2418,125684.7945
2419,117466.3787
2420,135765.1317
2421,130351.5754
2422,122426.2955
2423,104805.8669
2424,152788.2966
2425,198403.5774
2426,120885.1852
2427,121863.6133
2428,182190.0155
2429,113450.0167
2430,136549.7645
2431,124277.952
2432,142414.9717
2433,139152.4577
2434,132693.7008
2435,141207.5099
2436,105526.353
2437,113610.1323
2438,140362.4685
2439,93935.16418
2440,130975.7551
2441,79842.58293
2442,89046.53611
2443,114047.233
2444,149636.3745
2445,103637.2794
2446,111037.5918
2447,173060.3382
2448,147911.9597
2449,125880.8771
2450,135289.8868
2451,128026.1016
2452,164775.4678
2453,91013.96642
2454,101648.869
2455,125700.1197
2456,135083.7804
2457,131335.2613
2458,153221.2062
2459,113942.0229
2460,153244.4615
2461,131375.0562
2462,126611.2779
2463,142488.3442
2464,141190.0566
2465,162805.7718
2466,132781.2915
2467,145480.501
2468,103881.427
2469,93810.77216
2470,173984.0904
2471,196371.826
2472,150688.0338
2473,104025.6673
2474,68063.38754
2475,181609.4492
2476,107561.5756
2477,137552.5765
2478,147149.4808
2479,113474.7903
2480,145043.6579
2481,138264.5563
2482,133297.2924
2483,119835.2808
2484,128675.1316
2485,131292.0028
2486,135236.3751
2487,170482.0485
2488,178572.2213
2489,165150.4506
2490,142243.9924
2491,86338.99106
2492,199301.4301
2493,162628.1081
2494,142489.2054
2495,79965.22618
2496,205978.8529
2497,148001.1501
2498,129507.4158
2499,76406.74386
2500,114441.8869
2501,131118.1443
2502,132314.8612
2503,94573.92184
2504,177903.2107
2505,222267.7023
2506,245210.2113
2507,256991.2199
2508,245046.6961
2509,218586.0456
2510,220693.0924
2511,175079.2231
2512,197903.2589
2513,227272.9168
2514,298967.1374
2515,152632.1611
2516,179865.4252
2517,133499.7254
2518,151295.1026
2519,233555.9847
2520,216531.9272
2521,187011.7875
2522,220778.9568
2523,134394.518
2524,147672.1467
2525,147203.7957
2526,140027.6924
2527,138163.3429
2528,143512.1875
2529,154772.5549
2530,129220.8688
2531,248311.2751
2532,212994.7837
2533,189545.4872
2534,249018.848
2535,253645.3324
2536,234487.6746
2537,247347.9942
2538,188751.8779
2539,191999.0398
2540,178574.5906
2541,189592.5791
2542,156970.4437
2543,118647.6854
2544,104683.0549
2545,150196.0706
2546,121971.7546
2547,150204.1474
2548,139856.743
2549,137126.5422
2550,567232.7014
2551,142381.5924
2552,106885.0909
2553,68285.46436
2554,91631.94469
2555,120291.2592
2556,103976.9798
2557,117715.1242
2558,159193.3179
2559,117909.0237
2560,162420.5401
2561,139523.7672
2562,134375.3663
2563,128948.6212
2564,196641.1059
2565,149360.5626
2566,155184.4938
2567,140337.9047
2568,213805.228
2569,214659.4388
2570,126163.5729
2571,150389.2203
2572,151045.0895
2573,215755.3956
2574,227087.3789
2575,146820.9453
2576,98954.03625
2577,124426.5809
2578,82101.74275
2579,67945.14514
2580,66931.60519
2581,81037.72969
2582,78285.71584
2583,235054.3729
2584,176440.5542
2585,190768.2249
2586,213196.3861
2587,188503.2147
2588,152239.8736
2589,157362.8635
2590,192392.3468
2591,193449.4642
2592,204584.3832
2593,248213.1483
2594,182223.32
2595,193925.3569
2596,259984.6801
2597,171344.1329
2598,267943.8045
2599,362284.4566
2600,150698.4139
2601,138635.9646
2602,85139.7022
2603,94418.08909
2604,85766.41899
2605,92109.25997
2606,157298.168
2607,188932.9276
2608,188455.4509
2609,171209.4128
2610,115957.7702
2611,126141.7095
2612,159356.3088
2613,128111.1791
2614,128282.83
2615,153142.653
2616,165906.1312
2617,160359.9097
2618,201052.8355
2619,187283.8554
2620,179067.2463
2621,172028.0723
2622,169108.0067
2623,236720.0222
2624,308979.4018
2625,268451.8207
2626,175116.445
2627,171010.9516
2628,488629.7606
2629,481154.4799
2630,433984.275
2631,475933.846
2632,406147.4585
2633,320934.5392
2634,450531.5301
2635,166771.1306
2636,178481.2951
2637,184031.5826
2638,243741.8522
2639,194011.4588
2640,158824.7098
2641,110822.0381
2642,166207.4548
2643,112294.686
2644,132488.2138
2645,112798.6342
2646,101590.0657
2647,111596.0017
2648,148776.6802
2649,138804.5349
2650,123725.7851
2651,140466.7816
2652,390442.8327
2653,247573.7295
2654,248696.6892
2655,396441.5213
2656,369158.5885
2657,336613.7426
2658,291741.5132
2659,309355.2767
2660,371678.1901
2661,324182.8263
2662,363096.602
2663,314542.7458
2664,279096.4951
2665,318235.4927
2666,276634.1254
2667,189972.3186
2668,196023.0279
2669,177263.6889
2670,270884.054
2671,204279.5456
2672,195889.8885
2673,183672.953
2674,194885.7819
2675,175952.9001
2676,202754.8449
2677,191423.1446
2678,220775.0746
2679,293621.0976
2680,290375.6656
2681,373837.9166
2682,325429.9583
2683,477248.8679
2684,338698.1399
2685,318169.048
2686,251733.5855
2687,278767.5524
2688,213943.0582
2689,208411.7398
2690,371956.5893
2691,181641.78
2692,137791.5343
2693,194506.966
2694,141958.0671
2695,197111.3772
2696,185101.0564
2697,162007.611
2698,205584.3306
2699,163496.8188
2700,158381.6595
2701,165418.6417
2702,133171.8639
2703,133381.9467
2704,143116.4512
2705,118002.7688
2706,119110.8936
2707,130251.6065
2708,126777.4969
2709,105191.7986
2710,134906.6049
2711,279772.8272
2712,389007.5647
2713,180676.9566
2714,156255.7727
2715,150229.36
2716,160242.3699
2717,199562.7589
2718,221704.1739
2719,159014.8031
2720,191788.9124
2721,136023.1807
2722,157808.9677
2723,139241.1466
2724,131073.7558
2725,136686.008
2726,139504.6446
2727,168168.8651
2728,191481.7718
2729,155092.3169
2730,137373.7387
2731,127189.2695
2732,128213.0915
2733,153251.7084
2734,138066.9395
2735,141419.322
2736,133435.0035
2737,120597.0141
2738,130054.8502
2739,173478.277
2740,133486.6699
2741,133498.617
2742,162685.7914
2743,157241.6014
2744,174452.0205
2745,142849.7397
2746,133118.7839
2747,142114.5528
2748,127990.5625
2749,148921.8548
2750,132238.4338
2751,142067.999
2752,187343.5944
2753,146300.7867
2754,186658.9131
2755,141432.3366
2756,93512.52408
2757,77528.82319
2758,100727.7331
2759,159707.2029
2760,122111.4994
2761,151499.4327
2762,148234.8812
2763,170704.7267
2764,152264.1916
2765,243693.336
2766,125736.5994
2767,81955.09767
2768,115683.6292
2769,131891.2281
2770,143730.7699
2771,108712.3217
2772,115064.5526
2773,150317.3648
2774,124141.8555
2775,106148.8399
2776,158737.4762
2777,158106.4696
2778,112073.3926
2779,110886.7001
2780,95654.81976
2781,94116.66197
2782,107084.6572
2783,104941.2488
2784,121170.0528
2785,135820.1154
2786,77028.10651
2787,121789.2906
2788,74272.01557
2789,164976.5908
2790,103654.1819
2791,117947.7155
2792,45517.84765
2793,153134.7233
2794,110220.5115
2795,129006.5292
2796,104233.281
2797,159456.3874
2798,104978.6513
2799,112658.0635
2800,77628.26501
2801,111286.2177
2802,134118.7174
2803,141411.1567
2804,132548.5544
2805,85311.60514
2806,97383.26348
2807,149901.1196
2808,156138.3817
2809,126606.425
2810,127180.6409
2811,151144.9917
2812,165868.363
2813,152138.1068
2814,156651.1349
2815,86765.70399
2816,205894.1182
2817,158394.0722
2818,125211.0518
2819,179077.3802
2820,135005.6724
2821,117761.1636
2822,197758.0608
2823,193870.3433
2824,158125.3808
2825,136382.7843
2826,127494.172
2827,137722.5671
2828,218023.2975
2829,215641.0726
2830,209345.2855
2831,178563.9354
2832,213316.1455
2833,276051.2527
2834,215314.1021
2835,217272.6388
2836,183146.8975
2837,166492.8321
2838,135425.6657
2839,174257.9886
2840,183135.0099
2841,201760.5568
2842,232898.1868
2843,146641.6509
2844,171200.2005
2845,124370.7011
2846,196705.7799
2847,198367.261
2848,220544.2927
2849,193681.911
2850,273945.6253
2851,222990.023
2852,240820.7572
2853,237164.7731
2854,150326.8531
2855,204029.8823
2856,194873.4052
2857,181132.823
2858,206557.1836
2859,113690.4317
2860,121364.1959
2861,130947.9995
2862,189163.8629
2863,119765.5055
2864,207350.6981
2865,137088.0501
2866,130027.1693
2867,103906.8885
2868,114416.9953
2869,101886.1309
2870,129854.5733
2871,90429.58094
2872,59518.72122
2873,92300.96196
2874,129738.1818
2875,113931.7576
2876,175033.1082
2877,144578.0809
2878,144980.5863
2879,144941.4067
2880,114907.8566
2881,149748.082
2882,164161.37
2883,185661.93
2884,239573.1621
2885,181776.2907
2886,200451.3628
2887,87940.05735
2888,150138.6033
2889,68825.40267
2890,79477.98014
2891,134196.7147
2892,36653.08476
2893,62512.16091
2894,52370.394
2895,267635.292
2896,230545.3689
2897,179948.8347
2898,163684.7453
2899,209025.6825
2900,156578.1278
2901,213096.7445
2902,175741.1068
2903,303847.8915
2904,366723.3804
2905,76624.04942
2906,219837.011
2907,98913.63376
2908,139227.7096
2909,159164.7062
2910,75368.43503
2911,84742.81205
2912,156965.1464
2913,79313.85653
2914,76167.15477
2915,77535.82833
2916,86297.9913
2917,164698.7332
2918,127452.1102
2919,235839.9717
